,Entity,Year,Literacy_Rate,Military_Spendings,GDP_Per_Capita,Child_Mortality_Rate,GDP,HDI,Life_Expectancy,Obesity_Rate
1667,Least developed countries: UN classification,1992,47.3470262,,,0.0167495445433442,,,,
1668,Least developed countries: UN classification,1993,48.1053228,,,0.0164143409006477,,,,
1669,Least developed countries: UN classification,1994,48.8636194,,,0.0161672863375266,,,,
1670,Least developed countries: UN classification,1995,49.621916,,,0.0157554274091625,,,,
1671,Least developed countries: UN classification,1996,50.3802126,,,0.015301809031352,,,,
1672,Least developed countries: UN classification,1997,51.1385092,,,0.0149243890599099,,,,
1673,Least developed countries: UN classification,1998,51.8968058,,,0.0145175418081563,,,,
1674,Least developed countries: UN classification,1999,52.6551024,,,0.0140274090835187,,,,
1675,Least developed countries: UN classification,2000,53.413399,,,0.0135254637842902,,,,
1676,Least developed countries: UN classification,2001,54.1288824,,,0.0130067989204689,,,,
1677,Least developed countries: UN classification,2002,54.8443658,,,0.0124728728968817,,,,
1678,Least developed countries: UN classification,2003,55.5598492,,,0.0119431141884859,,,,
1679,Least developed countries: UN classification,2004,56.2753326,,,0.0114229660705684,,,,
1680,Least developed countries: UN classification,2005,56.990816,,,0.010924094080428,,,,
1681,Least developed countries: UN classification,2006,57.7062994,,,0.0104529368513589,,,,
1682,Least developed countries: UN classification,2007,58.4217828,,,0.009998887616418,,,,
1683,Least developed countries: UN classification,2008,59.1372662,,,0.0096418822481326,,,,
1684,Least developed countries: UN classification,2009,59.8527496,,,0.0091532332674901,,,,
1685,Least developed countries: UN classification,2010,60.568233,,,0.0088925029645073,,,,
1686,Least developed countries: UN classification,2011,60.568233,,,0.0084066408645,,,,
1687,Least developed countries: UN classification,2012,60.568233,,,0.0080663986784717,,,,
1688,Least developed countries: UN classification,2013,60.568233,,,0.0077493122252484,,,,
1689,Least developed countries: UN classification,2014,60.568233,,,0.0074627686287245,,,,
1690,Least developed countries: UN classification,2015,60.568233,,,0.0072026353669038,,,,
1691,Least developed countries: UN classification,2016,,,,0.0069345250347455,,,,
1692,Least developed countries: UN classification,2017,,,,0.0066973789411554,,,,
1693,Least developed countries: UN classification,2018,,,,0.0064802050893583,,,,
1694,Least developed countries: UN classification,2019,,,,0.0062727811257627,,,,
1695,Low & middle income,1990,,,,0.0102123692795839,,,,
1696,Low & middle income,1991,,,,0.0100893625078054,,,,
1697,Low & middle income,1992,,,,0.0099712502007524,,,,
1698,Low & middle income,1993,,,,0.0098403952778611,,,,
1699,Low & middle income,1994,,,,0.0097103195245316,,,,
1700,Low & middle income,1995,,,,0.0095298326288215,,,,
1701,Low & middle income,1996,,,,0.0093188129425291,,,,
1702,Low & middle income,1997,,,,0.0091032837623622,,,,
1703,Low & middle income,1998,,,,0.008871384405647,,,,
1704,Low & middle income,1999,,,,0.0086031609079732,,,,
1705,Low & middle income,2000,,,,0.0083236566052261,,,,
1706,Low & middle income,2001,,,,0.0080334755624433,,,,
1707,Low & middle income,2002,,,,0.0077330651374701,,,,
1708,Low & middle income,2003,,,,0.0074371416997669,,,,
1709,Low & middle income,2004,,,,0.0071746961452014,,,,
1710,Low & middle income,2005,,,,0.006863125439073,,,,
1711,Low & middle income,2006,,,,0.006591167919087,,,,
1712,Low & middle income,2007,,,,0.006323477225294,,,,
1713,Low & middle income,2008,,,,0.0060837466160959,,,,
1714,Low & middle income,2009,,,,0.005815526464808,,,,
1715,Low & middle income,2010,,,,0.0056095108799567,,,,
1716,Low & middle income,2011,,,,0.0053627891417033,,,,
1717,Low & middle income,2012,,,,0.0051608083651381,,,,
1718,Low & middle income,2013,,,,0.0049746314251701,,,,
1719,Low & middle income,2014,,,,0.0048041612265371,,,,
1720,Low & middle income,2015,,,,0.0046464380534535,,,,
1721,Low & middle income,2016,,,,0.0044954217084468,,,,
1722,Low & middle income,2017,,,,0.0043534165870233,,,,
1723,Low & middle income,2018,,,,0.0042206251645135,,,,
1724,Low & middle income,2019,,,,0.0040975243158989,,,,
1725,Low income,1990,46.024578,,,0.01825,,,,
1726,Low income,1991,46.6916171,,,0.01795,,,,
1727,Low income,1992,47.3586562,,,0.01764,,,,
1728,Low income,1993,48.0256953,,,0.01734,,,,
1729,Low income,1994,48.6927344,,,0.01718,,,,
1730,Low income,1995,49.3597735,,,0.01673,,,,
1731,Low income,1996,50.0268126,,,0.01623,,,,
1732,Low income,1997,50.6938517,,,0.01585,,,,
1733,Low income,1998,51.3608908,,,0.01543,,,,
1734,Low income,1999,52.0279299,,,0.01489,,,,
1735,Low income,2000,52.694969,,,0.01436,,,,
1736,Low income,2001,53.082878,,,0.01381,,,,
1737,Low income,2002,53.470787,,,0.01325,,,,
1738,Low income,2003,53.858696,,,0.01269,,,,
1739,Low income,2004,54.246605,,,0.01214,,,,
1740,Low income,2005,54.634514,,,0.0116199999999999,,,,
1741,Low income,2006,55.022423,,,0.01112,,,,
1742,Low income,2007,55.410332,,,0.01065,,,,
1743,Low income,2008,55.798241,,,0.0101999999999999,,,,
1744,Low income,2009,56.18615,,,0.00977,,,,
1745,Low income,2010,56.574059,,,0.00956,,,,
1746,Low income,2011,56.574059,,,0.00901,,,,
1747,Low income,2012,56.574059,,,0.00866,,,,
1748,Low income,2013,56.574059,,,0.00833,,,,
1749,Low income,2014,56.574059,,,0.00804,,,,
1750,Low income,2015,56.574059,,,0.0077599999999999,,,,
1751,Low income,2016,,,,0.00747,,,,
1752,Low income,2017,,,,0.00722,,,,
1753,Low income,2018,,,,0.00699,,,,
1754,Low income,2019,,,,0.0067599999999999,,,,
1755,Low-income,1975,,,,,,,,0.8
1756,Low-income,1976,,,,,,,,0.8
1757,Low-income,1977,,,,,,,,0.9
1758,Low-income,1978,,,,,,,,0.9
1759,Low-income,1979,,,,,,,,1.0
1760,Low-income,1980,,,,,,,,1.0
1761,Low-income,1981,,,,,,,,1.1
1762,Low-income,1982,,,,,,,,1.2
1763,Low-income,1983,,,,,,,,1.2
1764,Low-income,1984,,,,,,,,1.3
1765,Low-income,1985,,,,,,,,1.4
1766,Low-income,1986,,,,,,,,1.4
1767,Low-income,1987,,,,,,,,1.5
1768,Low-income,1988,,,,,,,,1.6
1769,Low-income,1989,,,,,,,,1.7
1770,Low-income,1990,,,,,,,,1.8
1771,Low-income,1991,,,,,,,,1.9
1772,Low-income,1992,,,,,,,,2.0
1773,Low-income,1993,,,,,,,,2.1
1774,Low-income,1994,,,,,,,,2.2
1775,Low-income,1995,,,,,,,,2.3
1776,Low-income,1996,,,,,,,,2.4
1777,Low-income,1997,,,,,,,,2.5
1778,Low-income,1998,,,,,,,,2.6
1779,Low-income,1999,,,,,,,,2.7
1780,Low-income,2000,,,,,,,,2.8
1781,Low-income,2001,,,,,,,,3.0
1782,Low-income,2002,,,,,,,,3.1
1783,Low-income,2003,,,,,,,,3.2
1784,Low-income,2004,,,,,,,,3.4
1785,Low-income,2005,,,,,,,,3.5
1786,Low-income,2006,,,,,,,,3.7
1787,Low-income,2007,,,,,,,,3.9
1788,Low-income,2008,,,,,,,,4.0
1789,Low-income,2009,,,,,,,,4.2
1790,Low-income,2010,,,,,,,,4.4
1791,Low-income,2011,,,,,,,,4.6
1792,Low-income,2012,,,,,,,,4.8
1793,Low-income,2013,,,,,,,,5.1
1794,Low-income,2014,,,,,,,,5.3
1795,Low-income,2015,,,,,,,,5.5
1796,Low-income,2016,,,,,,,,5.8
1797,Lower middle income,1990,58.596119,,,0.01243,,,,
1798,Lower middle income,1991,59.469666700000005,,,0.01217,,,,
1799,Lower middle income,1992,60.3432144,,,0.01193,,,,
1800,Lower middle income,1993,61.2167621,,,0.0116899999999999,,,,
1801,Lower middle income,1994,62.0903098,,,0.01145,,,,
1802,Lower middle income,1995,62.9638575,,,0.01121,,,,
1803,Lower middle income,1996,63.837405200000006,,,0.01094,,,,
1804,Lower middle income,1997,64.71095290000001,,,0.01066,,,,
1805,Lower middle income,1998,65.5845006,,,0.0103699999999999,,,,
1806,Lower middle income,1999,66.4580483,,,0.01005,,,,
1807,Lower middle income,2000,67.331596,,,0.00972,,,,
1808,Lower middle income,2001,67.9894444,,,0.00939,,,,
1809,Lower middle income,2002,68.6472928,,,0.00905,,,,
1810,Lower middle income,2003,69.30514120000001,,,0.00872,,,,
1811,Lower middle income,2004,69.9629896,,,0.00841,,,,
1812,Lower middle income,2005,70.62083799999999,,,0.00809,,,,
1813,Lower middle income,2006,71.2786864,,,0.00779,,,,
1814,Lower middle income,2007,71.9365348,,,0.0075,,,,
1815,Lower middle income,2008,72.5943832,,,0.00725,,,,
1816,Lower middle income,2009,73.25223159999999,,,0.00694,,,,
1817,Lower middle income,2010,73.91008,,,0.0066799999999999,,,,
1818,Lower middle income,2011,73.91008,,,0.00643,,,,
1819,Lower middle income,2012,73.91008,,,0.0062,,,,
1820,Lower middle income,2013,73.91008,,,0.00598,,,,
1821,Lower middle income,2014,73.91008,,,0.00578,,,,
1822,Lower middle income,2015,73.91008,,,0.0055899999999999,,,,
1823,Lower middle income,2016,,,,0.00541,,,,
1824,Lower middle income,2017,,,,0.00523,,,,
1825,Lower middle income,2018,,,,0.00505,,,,
1826,Lower middle income,2019,,,,0.00489,,,,
1827,Lower-middle-income,1975,,,,,,,,1.7
1828,Lower-middle-income,1976,,,,,,,,1.7
1829,Lower-middle-income,1977,,,,,,,,1.8
1830,Lower-middle-income,1978,,,,,,,,1.8
1831,Lower-middle-income,1979,,,,,,,,1.9
1832,Lower-middle-income,1980,,,,,,,,1.9
1833,Lower-middle-income,1981,,,,,,,,2.0
1834,Lower-middle-income,1982,,,,,,,,2.1
1835,Lower-middle-income,1983,,,,,,,,2.1
1836,Lower-middle-income,1984,,,,,,,,2.2
1837,Lower-middle-income,1985,,,,,,,,2.3
1838,Lower-middle-income,1986,,,,,,,,2.3
1839,Lower-middle-income,1987,,,,,,,,2.4
1840,Lower-middle-income,1988,,,,,,,,2.5
1841,Lower-middle-income,1989,,,,,,,,2.6
1842,Lower-middle-income,1990,,,,,,,,2.7
1843,Lower-middle-income,1991,,,,,,,,2.8
1844,Lower-middle-income,1992,,,,,,,,2.9
1845,Lower-middle-income,1993,,,,,,,,3.0
1846,Lower-middle-income,1994,,,,,,,,3.1
1847,Lower-middle-income,1995,,,,,,,,3.2
1848,Lower-middle-income,1996,,,,,,,,3.3
1849,Lower-middle-income,1997,,,,,,,,3.4
1850,Lower-middle-income,1998,,,,,,,,3.5
1851,Lower-middle-income,1999,,,,,,,,3.6
1852,Lower-middle-income,2000,,,,,,,,3.8
1853,Lower-middle-income,2001,,,,,,,,3.9
1854,Lower-middle-income,2002,,,,,,,,4.0
1855,Lower-middle-income,2003,,,,,,,,4.2
1856,Lower-middle-income,2004,,,,,,,,4.4
1857,Lower-middle-income,2005,,,,,,,,4.5
1858,Lower-middle-income,2006,,,,,,,,4.7
1859,Lower-middle-income,2007,,,,,,,,4.9
1860,Lower-middle-income,2008,,,,,,,,5.1
1861,Lower-middle-income,2009,,,,,,,,5.4
1862,Lower-middle-income,2010,,,,,,,,5.6
1863,Lower-middle-income,2011,,,,,,,,5.8
1864,Lower-middle-income,2012,,,,,,,,6.1
1865,Lower-middle-income,2013,,,,,,,,6.4
1866,Lower-middle-income,2014,,,,,,,,6.6
1867,Lower-middle-income,2015,,,,,,,,7.0
1868,Lower-middle-income,2016,,,,,,,,7.3
1869,Micronesia (country),1965,,,,,,,56.717,
1870,Micronesia (country),1966,,,,,,,57.153,
1871,Micronesia (country),1967,,,,,,,57.585,
1872,Micronesia (country),1968,,,,,,,58.012,
1873,Micronesia (country),1969,,,,,,,58.434,
1874,Micronesia (country),1970,,,,,,,58.851,16.8
1875,Micronesia (country),1971,,,,,,,59.265,16.8
1876,Micronesia (country),1972,,,,,,,59.675,16.8
1877,Micronesia (country),1973,,,,,,,60.079,16.8
1878,Micronesia (country),1974,,,,,,,60.473,16.8
1879,Micronesia (country),1975,,,,,,,60.85,16.8
1880,Micronesia (country),1976,,,,0.00565,,,61.206,17.2
1881,Micronesia (country),1977,,,,0.00565,,,61.535,17.6
1882,Micronesia (country),1978,,,,0.00565,,,61.834,18.0
1883,Micronesia (country),1979,,,,0.00565,,,62.1,18.4
1884,Micronesia (country),1980,,,,0.00565,,,62.331,18.8
1885,Micronesia (country),1981,,,,0.00565,,,62.528,19.3
1886,Micronesia (country),1982,,,,0.00573,,,62.693,19.7
1887,Micronesia (country),1983,,,,0.00579,,,62.834,20.2
1888,Micronesia (country),1984,,,,0.00582,,,62.955,20.7
1889,Micronesia (country),1985,,,,0.00583,,,63.064,21.2
1890,Micronesia (country),1986,,,,0.00578,,,63.169,21.8
1891,Micronesia (country),1987,,,,0.00571,,,63.273,22.4
1892,Micronesia (country),1988,,,,0.00562,,,63.38,23.0
1893,Micronesia (country),1989,,,,0.00554,,,63.492,23.6
1894,Micronesia (country),1990,,,,0.00548,,,63.605,24.3
1895,Micronesia (country),1991,,,,0.00543,,,63.715,25.1
1896,Micronesia (country),1992,,,,0.00541,,,63.814,25.9
1897,Micronesia (country),1993,,,,0.00541,,,63.901,26.7
1898,Micronesia (country),1994,,,,0.00543,,,63.978,27.5
1899,Micronesia (country),1995,,,,0.00545,,0.552,64.049,28.3
1900,Micronesia (country),1996,,,,0.00546,,0.552,64.121,29.0
1901,Micronesia (country),1997,,,,0.00547,,0.552,64.202,29.6
1902,Micronesia (country),1998,,,,0.00543,,0.552,64.298,30.2
1903,Micronesia (country),1999,,,,0.00535,,0.552,64.413,30.7
1904,Micronesia (country),2000,,,,0.00526,,0.552,64.55,31.2
1905,Micronesia (country),2001,,,,0.00515,,0.558,64.71,31.7
1906,Micronesia (country),2002,,,,0.00504,,0.564,64.888,32.3
1907,Micronesia (country),2003,,,,0.00491,,0.57,65.08,32.8
1908,Micronesia (country),2004,,,,0.00476,,0.575,65.282,33.3
1909,Micronesia (country),2005,,,,0.00462,,0.582,65.489,33.9
1910,Micronesia (country),2006,,,,0.00448,,0.587,65.697,34.5
1911,Micronesia (country),2007,,,,0.00434,,0.592,65.901,35.2
1912,Micronesia (country),2008,,,,0.0042,,0.596,66.099,35.9
1913,Micronesia (country),2009,,,,0.00407,,0.603,66.29,36.6
1914,Micronesia (country),2010,,,,0.00394,,0.608,66.471,37.2
1915,Micronesia (country),2011,,,,0.00381,,0.613,66.646,37.9
1916,Micronesia (country),2012,,,,0.0037,,0.616,66.817,38.6
1917,Micronesia (country),2013,,,,0.00359,,0.619,66.986,39.3
1918,Micronesia (country),2014,,,,0.00348,,0.618,67.152,40.1
1919,Micronesia (country),2015,,,,0.00337,,0.627,67.315,40.8
1920,Micronesia (country),2016,,,,0.00325,,0.627,67.471,41.6
1921,Micronesia (country),2017,,,,0.00315,,0.627,67.618,41.6
1922,Micronesia (country),2018,,,,0.00305,,0.627,67.755,41.6
1923,Micronesia (country),2019,,,,0.00294,,0.627,67.883,41.6
1924,Middle East,1970,,,4800.6083984375,,830044372992.0,,,
1925,Middle East,1971,,,4994.716259765625,,901404347596.8,,,
1926,Middle East,1972,,,5188.82412109375,,972764322201.6,,,
1927,Middle East,1973,,,5382.931982421875,,1044124296806.4,,,
1928,Middle East,1974,,,5577.03984375,,1115484271411.2,,,
1929,Middle East,1975,,,5771.147705078125,,1186844246016.0,,,
1930,Middle East,1976,,,5965.25556640625,,1258204220620.8,,,
1931,Middle East,1977,,,6159.363427734375,,1329564195225.6,,,
1932,Middle East,1978,,,6353.4712890625,,1400924169830.4,,,
1933,Middle East,1979,,,6547.579150390625,,1472284144435.2002,,,
1934,Middle East,1980,,,6741.68701171875,,1543644119040.0,,,
1935,Middle East,1981,,,6711.0314453125,,1588107254169.6,,,
1936,Middle East,1982,,,6680.37587890625,,1632570389299.2,,,
1937,Middle East,1983,,,6649.7203125,,1677033524428.8,,,
1938,Middle East,1984,,,6619.06474609375,,1721496659558.4,,,
1939,Middle East,1985,,,6588.4091796875,,1765959794688.0,,,
1940,Middle East,1986,,,6557.75361328125,,1810422929817.6,,,
1941,Middle East,1987,,,6527.098046875,,1854886064947.2,,,
1942,Middle East,1988,,,6496.44248046875,,1899349200076.8,,,
1943,Middle East,1989,,,6465.7869140625,,1943812335206.4,,,
1944,Middle East,1990,,,6435.13134765625,,1988275470336.0,,,
1945,Middle East,1991,,,6755.582080078125,,2154777726156.8,,,
1946,Middle East,1992,,,7076.0328125,,2321279981977.6,,,
1947,Middle East,1993,,,7396.483544921875,,2487782237798.4,,,
1948,Middle East,1994,,,7716.93427734375,,2654284493619.2,,,
1949,Middle East,1995,,,8037.385009765625,,2820786749440.0,,,
1950,Middle East,1996,,,8357.8357421875,,2987289005260.8,,,
1951,Middle East,1997,,,8678.286474609375,,3153791261081.6,,,
1952,Middle East,1998,,,8998.73720703125,,3320293516902.4,,,
1953,Middle East,1999,,,9319.187939453124,,3486795772723.2,,,
1954,Middle East,2000,,,9639.638671875,,3653298028544.0,,,
1955,Middle East,2001,,,10347.308203125,,4058693186355.2,,,
1956,Middle East,2002,,,11054.977734375,,4464088344166.4,,,
1957,Middle East,2003,,,11762.647265625,,4869483501977.6,,,
1958,Middle East,2004,,,12470.316796875,,5274878659788.8,,,
1959,Middle East,2005,,,13177.986328125,,5680273817600.0,,,
1960,Middle East,2006,,,13885.655859375,,6085668975411.2,,,
1961,Middle East,2007,,,14593.325390625,,6491064133222.4,,,
1962,Middle East,2008,,,15300.994921875,,6896459291033.6,,,
1963,Middle East,2009,,,16008.664453125,,7301854448844.801,,,
1964,Middle East,2010,,,16716.333984375,,7707249606656.0,,,
1965,Middle East,2011,,,16931.944661458332,,7969085500074.667,,,
1966,Middle East,2012,,,17147.555338541668,,8230921393493.333,,,
1967,Middle East,2013,,,17363.166015625,,8492757286912.0,,,
1968,Middle East,2014,,,17578.776692708332,,8754593180330.667,,,
1969,Middle East,2015,,,17794.387369791668,,9016429073749.334,,,
1970,Middle East,2016,,,18009.998046875,,9278264967168.0,,,
1971,Middle East,2017,,,18403.515625,,9664019300352.0,,,
1972,Middle East,2018,,,18429.740234375,,9842624299008.0,,,
1973,Middle East & North Africa,1990,58.496243,,,0.0065,,,,
1974,Middle East & North Africa,1991,59.6869339,,,0.00623,,,,
1975,Middle East & North Africa,1992,60.8776248,,,0.00598,,,,
1976,Middle East & North Africa,1993,62.0683157,,,0.00575,,,,
1977,Middle East & North Africa,1994,63.2590066,,,0.00551,,,,
1978,Middle East & North Africa,1995,64.4496975,,,0.00528,,,,
1979,Middle East & North Africa,1996,65.6403884,,,0.00506,,,,
1980,Middle East & North Africa,1997,66.8310793,,,0.00484,,,,
1981,Middle East & North Africa,1998,68.0217702,,,0.00463,,,,
1982,Middle East & North Africa,1999,69.2124611,,,0.00443,,,,
1983,Middle East & North Africa,2000,70.403152,,,0.00423,,,,
1984,Middle East & North Africa,2001,71.43783830000001,,,0.00404,,,,
1985,Middle East & North Africa,2002,72.4725246,,,0.00385,,,,
1986,Middle East & North Africa,2003,73.5072109,,,0.00368,,,,
1987,Middle East & North Africa,2004,74.54189720000001,,,0.00352,,,,
1988,Middle East & North Africa,2005,75.5765835,,,0.00336,,,,
1989,Middle East & North Africa,2006,76.6112698,,,0.00321,,,,
1990,Middle East & North Africa,2007,77.6459561,,,0.00307,,,,
1991,Middle East & North Africa,2008,78.68064240000001,,,0.00294,,,,
1992,Middle East & North Africa,2009,79.7153287,,,0.00282,,,,
1993,Middle East & North Africa,2010,80.750015,,,0.00272,,,,
1994,Middle East & North Africa,2011,80.750015,,,0.00264,,,,
1995,Middle East & North Africa,2012,80.750015,,,0.00257,,,,
1996,Middle East & North Africa,2013,80.750015,,,0.0025099999999999,,,,
1997,Middle East & North Africa,2014,80.750015,,,0.00245,,,,
1998,Middle East & North Africa,2015,80.750015,,,0.0024,,,,
1999,Middle East & North Africa,2016,,,,0.00234,,,,
2000,Middle East & North Africa,2017,,,,0.00228,,,,
2001,Middle East & North Africa,2018,,,,0.00224,,,,
2002,Middle East & North Africa,2019,,,,0.00219,,,,
2003,Middle East & North Africa (IDA & IBRD),1990,55.750252,,,0.0068615928484393,,,,
2004,Middle East & North Africa (IDA & IBRD),1991,56.9521998,,,0.0065997383545292,,,,
2005,Middle East & North Africa (IDA & IBRD),1992,58.1541476,,,0.0063570610806559,,,,
2006,Middle East & North Africa (IDA & IBRD),1993,59.3560954,,,0.0061198282247517,,,,
2007,Middle East & North Africa (IDA & IBRD),1994,60.5580432,,,0.005887557439331,,,,
2008,Middle East & North Africa (IDA & IBRD),1995,61.759991,,,0.0056585507774145,,,,
2009,Middle East & North Africa (IDA & IBRD),1996,62.9619388,,,0.0054293738770708,,,,
2010,Middle East & North Africa (IDA & IBRD),1997,64.1638866,,,0.0052069523861378,,,,
2011,Middle East & North Africa (IDA & IBRD),1998,65.3658344,,,0.0049845791837127,,,,
2012,Middle East & North Africa (IDA & IBRD),1999,66.5677822,,,0.0047699858463177,,,,
2013,Middle East & North Africa (IDA & IBRD),2000,67.76973,,,0.0045604937941468,,,,
2014,Middle East & North Africa (IDA & IBRD),2001,68.8160427,,,0.0043554610443228,,,,
2015,Middle East & North Africa (IDA & IBRD),2002,69.8623554,,,0.0041581721165407,,,,
2016,Middle East & North Africa (IDA & IBRD),2003,70.9086681,,,0.003971950380666,,,,
2017,Middle East & North Africa (IDA & IBRD),2004,71.9549808,,,0.0037948509284497,,,,
2018,Middle East & North Africa (IDA & IBRD),2005,73.0012935,,,0.0036285432173951,,,,
2019,Middle East & North Africa (IDA & IBRD),2006,74.04760619999999,,,0.0034703958180841,,,,
2020,Middle East & North Africa (IDA & IBRD),2007,75.09391889999999,,,0.0033197188135864,,,,
2021,Middle East & North Africa (IDA & IBRD),2008,76.14023159999999,,,0.0031766583976553,,,,
2022,Middle East & North Africa (IDA & IBRD),2009,77.1865443,,,0.0030461502051459,,,,
2023,Middle East & North Africa (IDA & IBRD),2010,78.232857,,,0.0029371008971731,,,,
2024,Middle East & North Africa (IDA & IBRD),2011,78.232857,,,0.0028478413425392,,,,
2025,Middle East & North Africa (IDA & IBRD),2012,78.232857,,,0.0027784676694324,,,,
2026,Middle East & North Africa (IDA & IBRD),2013,78.232857,,,0.002710326426917,,,,
2027,Middle East & North Africa (IDA & IBRD),2014,78.232857,,,0.0026471353252667,,,,
2028,Middle East & North Africa (IDA & IBRD),2015,78.232857,,,0.0025956737980231,,,,
2029,Middle East & North Africa (IDA & IBRD),2016,,,,0.0025325726476312,,,,
2030,Middle East & North Africa (IDA & IBRD),2017,,,,0.0024700177291945,,,,
2031,Middle East & North Africa (IDA & IBRD),2018,,,,0.002427399389202,,,,
2032,Middle East & North Africa (IDA & IBRD),2019,,,,0.0023732127785638,,,,
2033,Middle East & North Africa (excluding high income),1990,56.039429,,,0.0068306753692397,,,,
2034,Middle East & North Africa (excluding high income),1991,57.2378436,,,0.006567827741666,,,,
2035,Middle East & North Africa (excluding high income),1992,58.4362582,,,0.0063242103011632,,,,
2036,Middle East & North Africa (excluding high income),1993,59.6346728,,,0.006086372820211,,,,
2037,Middle East & North Africa (excluding high income),1994,60.8330874,,,0.0058539346708001,,,,
2038,Middle East & North Africa (excluding high income),1995,62.031502,,,0.0056249887680152,,,,
2039,Middle East & North Africa (excluding high income),1996,63.2299166,,,0.0053965132434019,,,,
2040,Middle East & North Africa (excluding high income),1997,64.4283312,,,0.0051749684396349,,,,
2041,Middle East & North Africa (excluding high income),1998,65.6267458,,,0.0049540574640753,,,,
2042,Middle East & North Africa (excluding high income),1999,66.82516039999999,,,0.0047410105674982,,,,
2043,Middle East & North Africa (excluding high income),2000,68.023575,,,0.0045333219232112,,,,
2044,Middle East & North Africa (excluding high income),2001,69.0650987,,,0.004330310184858,,,,
2045,Middle East & North Africa (excluding high income),2002,70.10662239999999,,,0.004135146622401,,,,
2046,Middle East & North Africa (excluding high income),2003,71.14814609999999,,,0.003951053326637,,,,
2047,Middle East & North Africa (excluding high income),2004,72.18966979999999,,,0.0037757495987929,,,,
2048,Middle East & North Africa (excluding high income),2005,73.23119349999999,,,0.0036112121037897,,,,
2049,Middle East & North Africa (excluding high income),2006,74.2727172,,,0.0034546824549202,,,,
2050,Middle East & North Africa (excluding high income),2007,75.3142409,,,0.0033056540912718,,,,
2051,Middle East & North Africa (excluding high income),2008,76.3557646,,,0.0031640992507199,,,,
2052,Middle East & North Africa (excluding high income),2009,77.3972883,,,0.0030348677692678,,,,
2053,Middle East & North Africa (excluding high income),2010,78.438812,,,0.0029270497364483,,,,
2054,Middle East & North Africa (excluding high income),2011,78.438812,,,0.0028386801838143,,,,
2055,Middle East & North Africa (excluding high income),2012,78.438812,,,0.0027698603898002,,,,
2056,Middle East & North Africa (excluding high income),2013,78.438812,,,0.0027023966124394,,,,
2057,Middle East & North Africa (excluding high income),2014,78.438812,,,0.0026397848307143,,,,
2058,Middle East & North Africa (excluding high income),2015,78.438812,,,0.0025885394395314,,,,
2059,Middle East & North Africa (excluding high income),2016,,,,0.0025258121560353,,,,
2060,Middle East & North Africa (excluding high income),2017,,,,0.0024634416724066,,,,
2061,Middle East & North Africa (excluding high income),2018,,,,0.0024205138613566,,,,
2062,Middle East & North Africa (excluding high income),2019,,,,0.0023663325067523,,,,
2063,Middle income,1990,71.371117,,,0.0092332875720964,,,,
2064,Middle income,1991,72.204079,,,0.0090962321424026,,,,
2065,Middle income,1992,73.037041,,,0.0089649808842522,,,,
2066,Middle income,1993,73.870003,,,0.0088201611134574,,,,
2067,Middle income,1994,74.702965,,,0.0086593788837499,,,,
2068,Middle income,1995,75.535927,,,0.0084820059951442,,,,
2069,Middle income,1996,76.368889,,,0.0082838820972136,,,,
2070,Middle income,1997,77.201851,,,0.0080658291847778,,,,
2071,Middle income,1998,78.034813,,,0.0078371766078093,,,,
2072,Middle income,1999,78.86777500000001,,,0.0075880033549892,,,,
2073,Middle income,2000,79.700737,,,0.007328613785014,,,,
2074,Middle income,2001,80.1695313,,,0.0070617361166688,,,,
2075,Middle income,2002,80.6383256,,,0.0067885327781777,,,,
2076,Middle income,2003,81.1071199,,,0.0065224313074583,,,,
2077,Middle income,2004,81.5759142,,,0.0062959841491314,,,,
2078,Middle income,2005,82.0447085,,,0.006009158711395,,,,
2079,Middle income,2006,82.5135028,,,0.0057651962076837,,,,
2080,Middle income,2007,82.9822971,,,0.0055245852989089,,,,
2081,Middle income,2008,83.4510914,,,0.0053140758633744,,,,
2082,Middle income,2009,83.9198857,,,0.0050659584976952,,,,
2083,Middle income,2010,84.38868,,,0.0048859308850899,,,,
2084,Middle income,2011,84.38868,,,0.0046553057119591,,,,
2085,Middle income,2012,84.38868,,,0.0044733172043314,,,,
2086,Middle income,2013,84.38868,,,0.0043065126763973,,,,
2087,Middle income,2014,84.38868,,,0.0041519047001977,,,,
2088,Middle income,2015,84.38868,,,0.004009384070243,,,,
2089,Middle income,2016,,,,0.0038777343836826,,,,
2090,Middle income,2017,,,,0.0037491787001359,,,,
2091,Middle income,2018,,,,0.0036283848272563,,,,
2092,Middle income,2019,,,,0.0035176151370005,,,,
2093,NATO members,1965,,616496355463.0,,,,,,
2094,NATO members,1966,,699309220026.0,,,,,,
2095,NATO members,1967,,783906196015.0,,,,,,
2096,NATO members,1968,,800560820692.0,,,,,,
2097,NATO members,1969,,774134618145.0,,,,,,
2098,NATO members,1970,,739947241132.0,,,,,,
2099,NATO members,1971,,692126052771.0,,,,,,
2100,NATO members,1972,,705261281276.0,,,,,,
2101,NATO members,1973,,684356270623.0,,,,,,
2102,NATO members,1974,,685202437400.0,,,,,,
2103,NATO members,1975,,666561026610.0,,,,,,
2104,NATO members,1976,,657669272354.0,,,,,,
2105,NATO members,1977,,677363298366.0,,,,,,
2106,NATO members,1978,,688296943357.0,,,,,,
2107,NATO members,1979,,696071914784.0,,,,,,
2108,NATO members,1980,,703659676425.0,,,,,,
