,Entity,Year,Literacy_Rate,Military_Spendings,GDP_Per_Capita,Child_Mortality_Rate,GDP,HDI,Life_Expectancy,Obesity_Rate
8806,Marshall Islands,1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8807,Marshall Islands,1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8808,Marshall Islands,1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8809,Marshall Islands,1997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8810,Marshall Islands,1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8811,Marshall Islands,1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8812,Marshall Islands,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8813,Marshall Islands,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8814,Marshall Islands,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8815,Marshall Islands,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8816,Marshall Islands,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8817,Marshall Islands,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8818,Marshall Islands,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8819,Marshall Islands,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8820,Marshall Islands,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8821,Marshall Islands,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8822,Marshall Islands,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8823,Marshall Islands,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8824,Marshall Islands,2012,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8825,Marshall Islands,2013,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8826,Marshall Islands,2014,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8827,Marshall Islands,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8828,Marshall Islands,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8829,Marshall Islands,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8830,Marshall Islands,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8831,Marshall Islands,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8832,Martinique,1965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8833,Martinique,1966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8834,Martinique,1967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8835,Martinique,1968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8836,Martinique,1969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8837,Martinique,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8838,Martinique,1971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8839,Martinique,1972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8840,Martinique,1973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8841,Martinique,1974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8842,Martinique,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8843,Martinique,1976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8844,Martinique,1977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8845,Martinique,1978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8846,Martinique,1979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8847,Martinique,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8848,Martinique,1981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8849,Martinique,1982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8850,Martinique,1983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8851,Martinique,1984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8852,Martinique,1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8853,Martinique,1986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8854,Martinique,1987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8855,Martinique,1988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8856,Martinique,1989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8857,Martinique,1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8858,Martinique,1991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8859,Martinique,1992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8860,Martinique,1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8861,Martinique,1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8862,Martinique,1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8863,Martinique,1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8864,Martinique,1997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8865,Martinique,1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8866,Martinique,1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8867,Martinique,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8868,Martinique,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8869,Martinique,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8870,Martinique,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8871,Martinique,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8872,Martinique,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8873,Martinique,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8874,Martinique,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8875,Martinique,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8876,Martinique,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8877,Martinique,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8878,Martinique,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8879,Martinique,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8880,Martinique,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8881,Martinique,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8882,Martinique,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8883,Martinique,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8884,Martinique,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8885,Martinique,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8886,Martinique,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8887,Mauritania,1965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8888,Mauritania,1966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8889,Mauritania,1967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8890,Mauritania,1968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8891,Mauritania,1969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8892,Mauritania,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8893,Mauritania,1971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8894,Mauritania,1972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8895,Mauritania,1973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8896,Mauritania,1974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8897,Mauritania,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8898,Mauritania,1976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8899,Mauritania,1977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8900,Mauritania,1978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8901,Mauritania,1979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8902,Mauritania,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8903,Mauritania,1981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8904,Mauritania,1982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8905,Mauritania,1983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8906,Mauritania,1984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8907,Mauritania,1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8908,Mauritania,1986,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8909,Mauritania,1987,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8910,Mauritania,1988,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8911,Mauritania,1989,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8912,Mauritania,1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8913,Mauritania,1991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8914,Mauritania,1992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8915,Mauritania,1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8916,Mauritania,1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8917,Mauritania,1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8918,Mauritania,1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8919,Mauritania,1997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8920,Mauritania,1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8921,Mauritania,1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8922,Mauritania,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8923,Mauritania,2001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8924,Mauritania,2002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8925,Mauritania,2003,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8926,Mauritania,2004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8927,Mauritania,2005,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8928,Mauritania,2006,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8929,Mauritania,2007,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8930,Mauritania,2008,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8931,Mauritania,2009,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8932,Mauritania,2010,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8933,Mauritania,2011,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8934,Mauritania,2012,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8935,Mauritania,2013,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8936,Mauritania,2014,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8937,Mauritania,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8938,Mauritania,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8939,Mauritania,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8940,Mauritania,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8941,Mauritania,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8942,Mauritania,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8943,Mauritius,1965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8944,Mauritius,1966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8945,Mauritius,1967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8946,Mauritius,1968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8947,Mauritius,1969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8948,Mauritius,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8949,Mauritius,1971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8950,Mauritius,1972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8951,Mauritius,1973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8952,Mauritius,1974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8953,Mauritius,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8954,Mauritius,1976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8955,Mauritius,1977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8956,Mauritius,1978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8957,Mauritius,1979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8958,Mauritius,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8959,Mauritius,1981,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8960,Mauritius,1982,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8961,Mauritius,1983,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8962,Mauritius,1984,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8963,Mauritius,1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8964,Mauritius,1986,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8965,Mauritius,1987,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8966,Mauritius,1988,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8967,Mauritius,1989,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8968,Mauritius,1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8969,Mauritius,1991,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8970,Mauritius,1992,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8971,Mauritius,1993,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8972,Mauritius,1994,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8973,Mauritius,1995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8974,Mauritius,1996,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8975,Mauritius,1997,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8976,Mauritius,1998,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8977,Mauritius,1999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8978,Mauritius,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8979,Mauritius,2001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8980,Mauritius,2002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8981,Mauritius,2003,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8982,Mauritius,2004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8983,Mauritius,2005,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8984,Mauritius,2006,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8985,Mauritius,2007,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8986,Mauritius,2008,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8987,Mauritius,2009,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8988,Mauritius,2010,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8989,Mauritius,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8990,Mauritius,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8991,Mauritius,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8992,Mauritius,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8993,Mauritius,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8994,Mauritius,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8995,Mauritius,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8996,Mauritius,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8997,Mauritius,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8998,Mauritius,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8999,Mayotte,1965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000,Mayotte,1966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9001,Mayotte,1967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9002,Mayotte,1968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9003,Mayotte,1969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9004,Mayotte,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9005,Mayotte,1971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9006,Mayotte,1972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9007,Mayotte,1973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9008,Mayotte,1974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9009,Mayotte,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9010,Mayotte,1976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9011,Mayotte,1977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9012,Mayotte,1978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9013,Mayotte,1979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9014,Mayotte,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9015,Mayotte,1981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9016,Mayotte,1982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9017,Mayotte,1983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9018,Mayotte,1984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9019,Mayotte,1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9020,Mayotte,1986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9021,Mayotte,1987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9022,Mayotte,1988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9023,Mayotte,1989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9024,Mayotte,1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9025,Mayotte,1991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9026,Mayotte,1992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9027,Mayotte,1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9028,Mayotte,1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9029,Mayotte,1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9030,Mayotte,1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9031,Mayotte,1997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9032,Mayotte,1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9033,Mayotte,1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9034,Mayotte,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9035,Mayotte,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9036,Mayotte,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9037,Mayotte,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9038,Mayotte,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9039,Mayotte,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9040,Mayotte,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9041,Mayotte,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9042,Mayotte,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9043,Mayotte,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9044,Mayotte,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9045,Mayotte,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9046,Mayotte,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9047,Mayotte,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9048,Mayotte,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9049,Mayotte,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9050,Mayotte,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9051,Mayotte,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9052,Mayotte,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9053,Mayotte,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9054,Mexico,1965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9055,Mexico,1966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9056,Mexico,1967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9057,Mexico,1968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9058,Mexico,1969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9059,Mexico,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9060,Mexico,1971,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9061,Mexico,1972,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9062,Mexico,1973,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9063,Mexico,1974,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9064,Mexico,1975,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9065,Mexico,1976,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9066,Mexico,1977,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9067,Mexico,1978,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9068,Mexico,1979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9069,Mexico,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9070,Mexico,1981,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9071,Mexico,1982,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9072,Mexico,1983,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9073,Mexico,1984,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9074,Mexico,1985,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9075,Mexico,1986,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9076,Mexico,1987,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9077,Mexico,1988,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9078,Mexico,1989,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9079,Mexico,1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9080,Mexico,1991,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9081,Mexico,1992,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9082,Mexico,1993,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9083,Mexico,1994,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9084,Mexico,1995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9085,Mexico,1996,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9086,Mexico,1997,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9087,Mexico,1998,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9088,Mexico,1999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9089,Mexico,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9090,Mexico,2001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9091,Mexico,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9092,Mexico,2003,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9093,Mexico,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9094,Mexico,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9095,Mexico,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9096,Mexico,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9097,Mexico,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9098,Mexico,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9099,Mexico,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9100,Mexico,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9101,Mexico,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9102,Mexico,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9103,Mexico,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9104,Mexico,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9105,Mexico,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9106,Mexico,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9107,Mexico,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9108,Mexico,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9109,Mexico,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9110,Micronesia,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9111,Micronesia (country),1965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9112,Micronesia (country),1966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9113,Micronesia (country),1967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9114,Micronesia (country),1968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9115,Micronesia (country),1969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9116,Micronesia (country),1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9117,Micronesia (country),1971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9118,Micronesia (country),1972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9119,Micronesia (country),1973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9120,Micronesia (country),1974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9121,Micronesia (country),1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9122,Micronesia (country),1976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
