Entity,Code,Year,Renewables per capita (kWh)
Mexico,MEX,2000,1.117477
Mexico,MEX,2001,0.964251
Mexico,MEX,2002,0.8434130000000001
Mexico,MEX,2003,0.717375
Mexico,MEX,2004,0.849279
Mexico,MEX,2005,0.919473
Mexico,MEX,2006,0.953254
Mexico,MEX,2007,0.88089
Mexico,MEX,2008,1.137852
Mexico,MEX,2009,0.823376
Mexico,MEX,2010,1.058097
Mexico,MEX,2011,1.024145
Mexico,MEX,2012,0.942039
Mexico,MEX,2013,0.8639560000000001
Mexico,MEX,2014,1.1291120000000001
Mexico,MEX,2015,1.001525
Mexico,MEX,2016,1.012411
Mexico,MEX,2017,1.054908
Mexico,MEX,2018,1.167206
Mexico,MEX,2019,1.1026900000000002
Mexico,MEX,2020,1.280248
Morocco,MAR,1965,0.23678200000000002
Morocco,MAR,1966,0.20059700000000003
Morocco,MAR,1967,0.173123
Morocco,MAR,1968,0.191993
Morocco,MAR,1969,0.242706
Morocco,MAR,1970,0.233612
Morocco,MAR,1971,0.258226
Morocco,MAR,1972,0.265519
Morocco,MAR,1973,0.19421700000000003
Morocco,MAR,1974,0.213281
Morocco,MAR,1975,0.158586
Morocco,MAR,1976,0.15233000000000002
Morocco,MAR,1977,0.203633
Morocco,MAR,1978,0.206368
Morocco,MAR,1979,0.225161
Morocco,MAR,1980,0.210522
Morocco,MAR,1981,0.138891
Morocco,MAR,1982,0.075719
Morocco,MAR,1983,0.062159
Morocco,MAR,1984,0.046207000000000005
Morocco,MAR,1985,0.06000200000000001
Morocco,MAR,1986,0.077724
Morocco,MAR,1987,0.09773699999999999
Morocco,MAR,1988,0.10876999999999999
Morocco,MAR,1989,0.131957
Morocco,MAR,1990,0.136608
Morocco,MAR,1991,0.13481800000000002
Morocco,MAR,1992,0.104148
Morocco,MAR,1993,0.047048
Morocco,MAR,1994,0.087771
Morocco,MAR,1995,0.062874
Morocco,MAR,1996,0.198518
Morocco,MAR,1997,0.208474
Morocco,MAR,1998,0.175597
Morocco,MAR,1999,0.080535
Morocco,MAR,2000,0.07544100000000001
Morocco,MAR,2001,0.101203
Morocco,MAR,2002,0.096441
Morocco,MAR,2003,0.150439
Morocco,MAR,2004,0.160927
Morocco,MAR,2005,0.10343300000000001
Morocco,MAR,2006,0.101158
Morocco,MAR,2007,0.100663
Morocco,MAR,2008,0.10162500000000001
Morocco,MAR,2009,0.24316800000000002
Morocco,MAR,2010,0.33267399999999997
Morocco,MAR,2011,0.213258
Morocco,MAR,2012,0.182796
Morocco,MAR,2013,0.303745
Morocco,MAR,2014,0.265065
Morocco,MAR,2015,0.321851
Morocco,MAR,2016,0.33343
Morocco,MAR,2017,0.325657
Morocco,MAR,2018,0.447307
Morocco,MAR,2019,0.512155
Morocco,MAR,2020,0.542627
Netherlands,NLD,1965,0
Netherlands,NLD,1966,0
Netherlands,NLD,1967,0
Netherlands,NLD,1968,0
Netherlands,NLD,1969,0
Netherlands,NLD,1970,0
Netherlands,NLD,1971,0
Netherlands,NLD,1972,0
Netherlands,NLD,1973,0
Netherlands,NLD,1974,0
Netherlands,NLD,1975,0.16301300000000002
Netherlands,NLD,1976,0.175611
Netherlands,NLD,1977,0.17335
Netherlands,NLD,1978,0.240552
Netherlands,NLD,1979,0.218375
Netherlands,NLD,1980,0.20104400000000003
Netherlands,NLD,1981,0.211891
Netherlands,NLD,1982,0.051494
Netherlands,NLD,1983,0.044668
Netherlands,NLD,1984,0.003271
Netherlands,NLD,1985,0.084976
Netherlands,NLD,1986,0.106005
Netherlands,NLD,1987,0.13337700000000002
Netherlands,NLD,1988,0.160379
Netherlands,NLD,1989,0.179348
Netherlands,NLD,1990,0.15053200000000003
Netherlands,NLD,1991,0.17369700000000002
Netherlands,NLD,1992,0.18682300000000002
Netherlands,NLD,1993,0.20558600000000002
Netherlands,NLD,1994,0.230804
Netherlands,NLD,1995,0.255548
Netherlands,NLD,1996,0.327517
Netherlands,NLD,1997,0.360541
Netherlands,NLD,1998,0.413887
Netherlands,NLD,1999,0.44359800000000005
Netherlands,NLD,2000,0.521904
Netherlands,NLD,2001,0.5708650000000001
Netherlands,NLD,2002,0.677288
Netherlands,NLD,2003,0.6673110000000001
Netherlands,NLD,2004,0.8843390000000001
Netherlands,NLD,2005,1.226994
Netherlands,NLD,2006,1.340135
Netherlands,NLD,2007,1.454093
Netherlands,NLD,2008,1.7096099999999999
Netherlands,NLD,2009,1.9696030000000002
Netherlands,NLD,2010,1.911477
Netherlands,NLD,2011,2.1866030000000003
Netherlands,NLD,2012,2.182712
Netherlands,NLD,2013,2.1220990000000004
Netherlands,NLD,2014,2.026465
Netherlands,NLD,2015,2.337905
Netherlands,NLD,2016,2.468783
Netherlands,NLD,2017,2.8733760000000004
Netherlands,NLD,2018,3.139993
Netherlands,NLD,2019,3.798308
Netherlands,NLD,2020,5.279478
New Zealand,NZL,1965,12.020797
New Zealand,NZL,1966,12.669307000000002
New Zealand,NZL,1967,12.698183000000002
New Zealand,NZL,1968,13.263860000000001
New Zealand,NZL,1969,12.979270000000001
New Zealand,NZL,1970,13.742505
New Zealand,NZL,1971,15.142803
New Zealand,NZL,1972,15.664947
New Zealand,NZL,1973,15.182922000000001
New Zealand,NZL,1974,15.475610000000001
New Zealand,NZL,1975,16.625888
New Zealand,NZL,1976,15.400519000000001
New Zealand,NZL,1977,14.571104
New Zealand,NZL,1978,15.395112
New Zealand,NZL,1979,17.720874
New Zealand,NZL,1980,18.553306
New Zealand,NZL,1981,18.694273000000003
New Zealand,NZL,1982,17.382616000000002
New Zealand,NZL,1983,18.50156
New Zealand,NZL,1984,19.011588
New Zealand,NZL,1985,18.187488000000002
New Zealand,NZL,1986,20.144555
New Zealand,NZL,1987,19.873922999999998
New Zealand,NZL,1988,20.612231
New Zealand,NZL,1989,20.513173
New Zealand,NZL,1990,21.084733
New Zealand,NZL,1991,20.699022000000003
New Zealand,NZL,1992,18.914866999999997
New Zealand,NZL,1993,20.555568
New Zealand,NZL,1994,21.906799
New Zealand,NZL,1995,22.84045
New Zealand,NZL,1996,21.533234
New Zealand,NZL,1997,19.239148
New Zealand,NZL,1998,20.867882
New Zealand,NZL,1999,19.110306
New Zealand,NZL,2000,20.179834
New Zealand,NZL,2001,17.743059000000002
New Zealand,NZL,2002,19.513175
New Zealand,NZL,2003,18.206176
New Zealand,NZL,2004,20.443536
New Zealand,NZL,2005,17.933580000000003
New Zealand,NZL,2006,17.933688
New Zealand,NZL,2007,17.981963
New Zealand,NZL,2008,17.362594
New Zealand,NZL,2009,18.881763
New Zealand,NZL,2010,19.576189
New Zealand,NZL,2011,19.859720000000003
New Zealand,NZL,2012,18.364827000000002
New Zealand,NZL,2013,18.287225
New Zealand,NZL,2014,19.242739
New Zealand,NZL,2015,19.465612
New Zealand,NZL,2016,19.902337
New Zealand,NZL,2017,18.973589
New Zealand,NZL,2018,19.372007000000004
New Zealand,NZL,2019,18.922407
New Zealand,NZL,2020,18.064134
North Macedonia,MKD,1990,0.683237
North Macedonia,MKD,1991,1.181735
North Macedonia,MKD,1992,1.1844949999999999
North Macedonia,MKD,1993,0.730839
North Macedonia,MKD,1994,0.9741860000000001
North Macedonia,MKD,1995,1.1218920000000001
North Macedonia,MKD,1996,1.1868219999999998
North Macedonia,MKD,1997,1.250259
North Macedonia,MKD,1998,1.495158
North Macedonia,MKD,1999,1.905923
North Macedonia,MKD,2000,1.597192
North Macedonia,MKD,2001,0.845683
North Macedonia,MKD,2002,1.01304
North Macedonia,MKD,2003,1.82294
North Macedonia,MKD,2004,1.9502680000000001
North Macedonia,MKD,2005,1.947936
North Macedonia,MKD,2006,2.137711
North Macedonia,MKD,2007,1.298927
North Macedonia,MKD,2008,1.0725989999999999
North Macedonia,MKD,2009,1.610316
North Macedonia,MKD,2010,3.061021
North Macedonia,MKD,2011,1.793307
North Macedonia,MKD,2012,1.296199
North Macedonia,MKD,2013,1.964537
North Macedonia,MKD,2014,1.5820619999999999
North Macedonia,MKD,2015,2.468256
North Macedonia,MKD,2016,2.497651
North Macedonia,MKD,2017,1.556273
North Macedonia,MKD,2018,2.345285
North Macedonia,MKD,2019,1.597137
North Macedonia,MKD,2020,1.746522
Norway,NOR,1965,36.882363
Norway,NOR,1966,36.064822
Norway,NOR,1967,39.118535
Norway,NOR,1968,43.829135
Norway,NOR,1969,41.434394999999995
Norway,NOR,1970,41.428245000000004
Norway,NOR,1971,44.985498
Norway,NOR,1972,47.606161
Norway,NOR,1973,51.102868
Norway,NOR,1974,53.38278
Norway,NOR,1975,53.593896
Norway,NOR,1976,56.50981
Norway,NOR,1977,49.467038
Norway,NOR,1978,55.228687
Norway,NOR,1979,60.493762000000004
Norway,NOR,1980,56.841542000000004
Norway,NOR,1981,62.911457000000006
Norway,NOR,1982,62.491183
Norway,NOR,1983,71.17753599999999
Norway,NOR,1984,71.086611
Norway,NOR,1985,68.481533
Norway,NOR,1986,64.110605
Norway,NOR,1987,68.528762
Norway,NOR,1988,71.911257
Norway,NOR,1989,77.842091
Norway,NOR,1990,79.369702
Norway,NOR,1991,71.790863
Norway,NOR,1992,75.64424700000001
Norway,NOR,1993,76.88074800000001
Norway,NOR,1994,71.6023
Norway,NOR,1995,77.48722000000001
Norway,NOR,1996,65.862318
Norway,NOR,1997,69.136166
Norway,NOR,1998,72.433629
Norway,NOR,1999,75.584336
Norway,NOR,2000,87.73416800000001
Norway,NOR,2001,73.675515
Norway,NOR,2002,78.20838400000001
Norway,NOR,2003,63.211002
Norway,NOR,2004,64.408152
Norway,NOR,2005,79.28143700000001
Norway,NOR,2006,68.869117
Norway,NOR,2007,75.94977300000001
Norway,NOR,2008,77.660538
Norway,NOR,2009,68.75163800000001
Norway,NOR,2010,62.960981000000004
Norway,NOR,2011,63.850843000000005
Norway,NOR,2012,73.784177
Norway,NOR,2013,65.747174
Norway,NOR,2014,68.259468
Norway,NOR,2015,68.153329
Norway,NOR,2016,69.34336
Norway,NOR,2017,68.47158400000001
Norway,NOR,2018,66.643619
Norway,NOR,2019,60.32151
Norway,NOR,2020,68.83491400000001
Oman,OMN,1965,0
Oman,OMN,1966,0
Oman,OMN,1967,0
Oman,OMN,1968,0
Oman,OMN,1969,0
Oman,OMN,1970,0
Oman,OMN,1971,0
Oman,OMN,1972,0
Oman,OMN,1973,0
Oman,OMN,1974,0
Oman,OMN,1975,0
Oman,OMN,1976,0
Oman,OMN,1977,0
Oman,OMN,1978,0
Oman,OMN,1979,0
Oman,OMN,1980,0
Oman,OMN,1981,0
Oman,OMN,1982,0
Oman,OMN,1983,0
Oman,OMN,1984,0
Oman,OMN,1985,0
Oman,OMN,1986,0
Oman,OMN,1987,0
Oman,OMN,1988,0
Oman,OMN,1989,0
Oman,OMN,1990,0
Oman,OMN,1991,0
Oman,OMN,1992,0
Oman,OMN,1993,0
Oman,OMN,1994,0
Oman,OMN,1995,0
Oman,OMN,1996,0
Oman,OMN,1997,0
Oman,OMN,1998,0
Oman,OMN,1999,0
Oman,OMN,2000,0
Oman,OMN,2001,0
Oman,OMN,2002,0
Oman,OMN,2003,0
Oman,OMN,2004,0
Oman,OMN,2005,0
Oman,OMN,2006,0
Oman,OMN,2007,0
Oman,OMN,2008,0
Oman,OMN,2009,0
Oman,OMN,2010,0
Oman,OMN,2011,0
Oman,OMN,2012,0
Oman,OMN,2013,0.000819
Oman,OMN,2014,0.000759
Oman,OMN,2015,0.002194
Oman,OMN,2016,0.002357
Oman,OMN,2017,0.008337
Oman,OMN,2018,0.008086000000000001
Oman,OMN,2019,0.00824
Oman,OMN,2020,0.099553
Pakistan,PAK,1965,0.119825
Pakistan,PAK,1966,0.116747
Pakistan,PAK,1967,0.13476
Pakistan,PAK,1968,0.157733
Pakistan,PAK,1969,0.162024
Pakistan,PAK,1970,0.139564
Pakistan,PAK,1971,0.17735599999999999
Pakistan,PAK,1972,0.181596
Pakistan,PAK,1973,0.186381
Pakistan,PAK,1974,0.18213900000000002
Pakistan,PAK,1975,0.20357
Pakistan,PAK,1976,0.214547
Pakistan,PAK,1977,0.247224
Pakistan,PAK,1978,0.29752300000000004
Pakistan,PAK,1979,0.31161
Pakistan,PAK,1980,0.31628300000000004
Pakistan,PAK,1981,0.31953
Pakistan,PAK,1982,0.347692
Pakistan,PAK,1983,0.38939999999999997
Pakistan,PAK,1984,0.390381
Pakistan,PAK,1985,0.392419
Pakistan,PAK,1986,0.363325
Pakistan,PAK,1987,0.462763
Pakistan,PAK,1988,0.47026999999999997
Pakistan,PAK,1989,0.463616
Pakistan,PAK,1990,0.440877
Pakistan,PAK,1991,0.458449
Pakistan,PAK,1992,0.486363
Pakistan,PAK,1993,0.520353
Pakistan,PAK,1994,0.49680599999999997
Pakistan,PAK,1995,0.510477
Pakistan,PAK,1996,0.540885
Pakistan,PAK,1997,0.390978
Pakistan,PAK,1998,0.496623
Pakistan,PAK,1999,0.430916
Pakistan,PAK,2000,0.36072699999999996
Pakistan,PAK,2001,0.362298
Pakistan,PAK,2002,0.39196600000000004
Pakistan,PAK,2003,0.45625
Pakistan,PAK,2004,0.471585
Pakistan,PAK,2005,0.515135
Pakistan,PAK,2006,0.492977
Pakistan,PAK,2007,0.501449
Pakistan,PAK,2008,0.420466
Pakistan,PAK,2009,0.429722
Pakistan,PAK,2010,0.433388
Pakistan,PAK,2011,0.432823
Pakistan,PAK,2012,0.148969
Pakistan,PAK,2013,0.425438
Pakistan,PAK,2014,0.429062
Pakistan,PAK,2015,0.42908100000000005
Pakistan,PAK,2016,0.45548000000000005
Pakistan,PAK,2017,0.413127
Pakistan,PAK,2018,0.40856200000000004
Pakistan,PAK,2019,0.476724
Pakistan,PAK,2020,0.506304
Peru,PER,1965,0.6226130000000001
Peru,PER,1966,0.6519109999999999
Peru,PER,1967,0.71043
Peru,PER,1968,0.741585
Peru,PER,1969,0.785205
Peru,PER,1970,0.729746
Peru,PER,1971,0.906027
Peru,PER,1972,0.9105650000000001
Peru,PER,1973,0.950073
Peru,PER,1974,1.014033
Peru,PER,1975,1.032433
Peru,PER,1976,1.0589490000000001
Peru,PER,1977,1.0707339999999999
Peru,PER,1978,1.06676
Peru,PER,1979,1.114463
Peru,PER,1980,1.123136
Peru,PER,1981,1.246691
Peru,PER,1982,1.288459
Peru,PER,1983,1.214682
Peru,PER,1984,1.2717280000000002
Peru,PER,1985,1.341766
Peru,PER,1986,1.402457
Peru,PER,1987,1.478616
Peru,PER,1988,1.3865619999999999
Peru,PER,1989,1.3689570000000002
Peru,PER,1990,1.334683
Peru,PER,1991,1.43376
Peru,PER,1992,1.187946
Peru,PER,1993,1.41309
Peru,PER,1994,1.4983989999999998
Peru,PER,1995,1.495206
Peru,PER,1996,1.510542
Peru,PER,1997,1.473027
Peru,PER,1998,1.5086020000000002
Peru,PER,1999,1.56369
Peru,PER,2000,1.714847
Peru,PER,2001,1.830849
Peru,PER,2002,1.844145
Peru,PER,2003,1.86429
Peru,PER,2004,1.7324849999999998
Peru,PER,2005,1.7690000000000001
Peru,PER,2006,1.896948
Peru,PER,2007,1.871926
Peru,PER,2008,1.8041289999999999
Peru,PER,2009,1.855568
Peru,PER,2010,1.8617059999999999
Peru,PER,2011,1.9688599999999998
Peru,PER,2012,1.986876
Peru,PER,2013,2.01883
Peru,PER,2014,2.0263050000000002
Peru,PER,2015,2.110329
Peru,PER,2016,2.088051
Peru,PER,2017,2.45725
Peru,PER,2018,2.595278
Peru,PER,2019,2.620899
Peru,PER,2020,2.527834
Philippines,PHL,1965,0.139293
Philippines,PHL,1966,0.132507
Philippines,PHL,1967,0.142173
Philippines,PHL,1968,0.141375
Philippines,PHL,1969,0.144933
Philippines,PHL,1970,0.162693
Philippines,PHL,1971,0.14571199999999998
Philippines,PHL,1972,0.16165600000000002
Philippines,PHL,1973,0.16899
Philippines,PHL,1974,0.14191900000000002
Philippines,PHL,1975,0.152864
Philippines,PHL,1976,0.182909
Philippines,PHL,1977,0.13465700000000003
Philippines,PHL,1978,0.17433
Philippines,PHL,1979,0.212068
Philippines,PHL,1980,0.326525
Philippines,PHL,1981,0.435858
Philippines,PHL,1982,0.426514
Philippines,PHL,1983,0.481055
Philippines,PHL,1984,0.559292
Philippines,PHL,1985,0.588311
Philippines,PHL,1986,0.5774389999999999
Philippines,PHL,1987,0.49202
Philippines,PHL,1988,0.542701
Philippines,PHL,1989,0.5610109999999999
Philippines,PHL,1990,0.53665
Philippines,PHL,1991,0.47728699999999996
Philippines,PHL,1992,0.4332
Philippines,PHL,1993,0.44619600000000004
Philippines,PHL,1994,0.496311
Philippines,PHL,1995,0.492273
Philippines,PHL,1996,0.527688
Philippines,PHL,1997,0.506103
Philippines,PHL,1998,0.5200520000000001
Philippines,PHL,1999,0.670881
Philippines,PHL,2000,0.691847
Philippines,PHL,2001,0.607766
Philippines,PHL,2002,0.582168
Philippines,PHL,2003,0.580361
Philippines,PHL,2004,0.603145
Philippines,PHL,2005,0.570473
Philippines,PHL,2006,0.622229
Philippines,PHL,2007,0.559658
Philippines,PHL,2008,0.599028
Philippines,PHL,2009,0.573178
Philippines,PHL,2010,0.494542
Philippines,PHL,2011,0.538102
Philippines,PHL,2012,0.550102
Philippines,PHL,2013,0.5153800000000001
Philippines,PHL,2014,0.501565
Philippines,PHL,2015,0.519344
Philippines,PHL,2016,0.533203
Philippines,PHL,2017,0.5512050000000001
Philippines,PHL,2018,0.5435829999999999
Philippines,PHL,2019,0.504887
Philippines,PHL,2020,0.486506
Poland,POL,1965,0.081666
Poland,POL,1966,0.081996
Poland,POL,1967,0.08716
Poland,POL,1968,0.090895
Poland,POL,1969,0.07666200000000001
Poland,POL,1970,0.155743
Poland,POL,1971,0.141041
Poland,POL,1972,0.141457
Poland,POL,1973,0.139589
Poland,POL,1974,0.194362
Poland,POL,1975,0.179975
Poland,POL,1976,0.148187
Poland,POL,1977,0.178537
Poland,POL,1978,0.17621
Poland,POL,1979,0.161495
Poland,POL,1980,0.202981
Poland,POL,1981,0.186277
Poland,POL,1982,0.13896
Poland,POL,1983,0.154786
Poland,POL,1984,0.13209200000000001
Poland,POL,1985,0.16823500000000002
Poland,POL,1986,0.142534
Poland,POL,1987,0.137171
Poland,POL,1988,0.139046
Poland,POL,1989,0.1257
Poland,POL,1990,0.107715
Poland,POL,1991,0.10999400000000001
Poland,POL,1992,0.117663
Poland,POL,1993,0.11234000000000001
Poland,POL,1994,0.129086
Poland,POL,1995,0.14120500000000002
Poland,POL,1996,0.14888
Poland,POL,1997,0.153645
Poland,POL,1998,0.182452
Poland,POL,1999,0.169398
Poland,POL,2000,0.16800700000000002
Poland,POL,2001,0.199337
Poland,POL,2002,0.19712200000000002
Poland,POL,2003,0.16797800000000002
Poland,POL,2004,0.220804
Poland,POL,2005,0.284634
Poland,POL,2006,0.326309
Poland,POL,2007,0.405167
Poland,POL,2008,0.5869030000000001
Poland,POL,2009,0.78149
Poland,POL,2010,0.934462
Poland,POL,2011,1.095022
Poland,POL,2012,1.365924
Poland,POL,2013,1.3680350000000001
Poland,POL,2014,1.538275
Poland,POL,2015,1.6946050000000001
Poland,POL,2016,1.643301
Poland,POL,2017,1.77382
Poland,POL,2018,1.695969
Poland,POL,2019,1.9654230000000001
Poland,POL,2020,2.093308
Portugal,PRT,1965,1.3108
Portugal,PRT,1966,1.72564
Portugal,PRT,1967,1.8007760000000002
Portugal,PRT,1968,1.731662
Portugal,PRT,1969,2.116756
Portugal,PRT,1970,1.9232760000000002
Portugal,PRT,1971,2.015647
Portugal,PRT,1972,2.275229
Portugal,PRT,1973,2.3465380000000002
Portugal,PRT,1974,2.460677
Portugal,PRT,1975,2.0127170000000003
Portugal,PRT,1976,1.498138
Portugal,PRT,1977,3.004268
Portugal,PRT,1978,3.211167
Portugal,PRT,1979,3.298286
Portugal,PRT,1980,2.3744110000000003
Portugal,PRT,1981,1.5075619999999998
Portugal,PRT,1982,2.047
Portugal,PRT,1983,2.364888
Portugal,PRT,1984,2.8384679999999998
Portugal,PRT,1985,3.144775
Portugal,PRT,1986,2.552112
Portugal,PRT,1987,2.7365720000000002
Portugal,PRT,1988,3.615896
Portugal,PRT,1989,1.820435
Portugal,PRT,1990,2.765317
Portugal,PRT,1991,2.761227
Portugal,PRT,1992,1.545538
Portugal,PRT,1993,2.626872
Portugal,PRT,1994,3.219394
Portugal,PRT,1995,2.5844560000000003
Portugal,PRT,1996,4.328385
Portugal,PRT,1997,3.885236
Portugal,PRT,1998,3.8488420000000003
Portugal,PRT,1999,2.3426590000000003
Portugal,PRT,2000,3.471417
Portugal,PRT,2001,4.200836000000001
Portugal,PRT,2002,2.569493
Portugal,PRT,2003,4.62495
Portugal,PRT,2004,3.184759
Portugal,PRT,2005,2.106595
Portugal,PRT,2006,4.043322
Portugal,PRT,2007,4.210983000000001
Portugal,PRT,2008,3.7992060000000003
Portugal,PRT,2009,4.772537000000001
Portugal,PRT,2010,7.33636
Portugal,PRT,2011,6.250247000000001
Portugal,PRT,2012,5.048906
Portugal,PRT,2013,7.510555
Portugal,PRT,2014,8.018881
Portugal,PRT,2015,6.339238000000001
Portugal,PRT,2016,8.173696
Portugal,PRT,2017,5.773512
Portugal,PRT,2018,7.444744
Portugal,PRT,2019,6.956779000000001
Portugal,PRT,2020,7.672033000000001
Qatar,QAT,1965,0
Qatar,QAT,1966,0
Qatar,QAT,1967,0
Qatar,QAT,1968,0
Qatar,QAT,1969,0
Qatar,QAT,1970,0
Qatar,QAT,1971,0
Qatar,QAT,1972,0
Qatar,QAT,1973,0
Qatar,QAT,1974,0
Qatar,QAT,1975,0
Qatar,QAT,1976,0
Qatar,QAT,1977,0
Qatar,QAT,1978,0
Qatar,QAT,1979,0
Qatar,QAT,1980,0
Qatar,QAT,1981,0
Qatar,QAT,1982,0
Qatar,QAT,1983,0
Qatar,QAT,1984,0
Qatar,QAT,1985,0
Qatar,QAT,1986,0
Qatar,QAT,1987,0
Qatar,QAT,1988,0
Qatar,QAT,1989,0
Qatar,QAT,1990,0
Qatar,QAT,1991,0
Qatar,QAT,1992,0
Qatar,QAT,1993,0
Qatar,QAT,1994,0
Qatar,QAT,1995,0
Qatar,QAT,1996,0
Qatar,QAT,1997,0
Qatar,QAT,1998,0
Qatar,QAT,1999,0
Qatar,QAT,2000,0
Qatar,QAT,2001,0
Qatar,QAT,2002,0
Qatar,QAT,2003,0
Qatar,QAT,2004,0
Qatar,QAT,2005,0
Qatar,QAT,2006,0
Qatar,QAT,2007,0
Qatar,QAT,2008,0
Qatar,QAT,2009,0
Qatar,QAT,2010,0
Qatar,QAT,2011,0.14757800000000001
Qatar,QAT,2012,0.13597700000000001
Qatar,QAT,2013,0.12995099999999998
Qatar,QAT,2014,0.125579
Qatar,QAT,2015,0.119655
Qatar,QAT,2016,0.11672700000000001
Qatar,QAT,2017,0.11304600000000001
Qatar,QAT,2018,0.11008100000000001
Qatar,QAT,2019,0.107731
Qatar,QAT,2020,0.105507
Romania,ROU,1965,0.14405199999999999
Romania,ROU,1966,0.146816
Romania,ROU,1967,0.20696
Romania,ROU,1968,0.216339
Romania,ROU,1969,0.303287
Romania,ROU,1970,0.374851
Romania,ROU,1971,0.600769
Romania,ROU,1972,0.970782
Romania,ROU,1973,0.9873440000000001
Romania,ROU,1974,1.097623
Romania,ROU,1975,1.200186
Romania,ROU,1976,1.029269
Romania,ROU,1977,1.17523
Romania,ROU,1978,1.322984
Romania,ROU,1979,1.402164
Romania,ROU,1980,1.552147
Romania,ROU,1981,1.556065
Romania,ROU,1982,1.44227
Romania,ROU,1983,1.2172260000000001
Romania,ROU,1984,1.36883
Romania,ROU,1985,1.530645
Romania,ROU,1986,1.295695
Romania,ROU,1987,1.336981
Romania,ROU,1988,1.754507
Romania,ROU,1989,1.6191
Romania,ROU,1990,1.349685
Romania,ROU,1991,1.727538
Romania,ROU,1992,1.3905640000000001
Romania,ROU,1993,1.525112
Romania,ROU,1994,1.567711
Romania,ROU,1995,2.019159
Romania,ROU,1996,1.91899
Romania,ROU,1997,2.149817
Romania,ROU,1998,2.3356
Romania,ROU,1999,2.27847
Romania,ROU,2000,1.854327
Romania,ROU,2001,1.8728900000000002
Romania,ROU,2002,2.013673
Romania,ROU,2003,1.663435
Romania,ROU,2004,2.0721060000000002
Romania,ROU,2005,2.538625
Romania,ROU,2006,2.311268
Romania,ROU,2007,2.021026
Romania,ROU,2008,2.182821
Romania,ROU,2009,1.977193
Romania,ROU,2010,2.5857330000000003
Romania,ROU,2011,2.078859
Romania,ROU,2012,1.900673
Romania,ROU,2013,2.5415140000000003
Romania,ROU,2014,3.181457
Romania,ROU,2015,3.326689
Romania,ROU,2016,3.4259720000000002
Romania,ROU,2017,3.0887130000000003
Romania,ROU,2018,3.337527
Romania,ROU,2019,3.150306
Romania,ROU,2020,3.118959
Russia,RUS,1985,3.103609
Russia,RUS,1986,3.1700700000000004
Russia,RUS,1987,3.112857
Russia,RUS,1988,3.061432
Russia,RUS,1989,3.021052
Russia,RUS,1990,3.142656
Russia,RUS,1991,3.156234
Russia,RUS,1992,3.234692
Russia,RUS,1993,3.264079
Russia,RUS,1994,3.2952820000000003
Russia,RUS,1995,3.304125
Russia,RUS,1996,2.896854
Russia,RUS,1997,2.961317
Russia,RUS,1998,2.988797
Russia,RUS,1999,3.0355630000000002
Russia,RUS,2000,3.114596
Russia,RUS,2001,3.293133
Russia,RUS,2002,3.065531
Russia,RUS,2003,2.93976
Russia,RUS,2004,3.309228
Russia,RUS,2005,3.2402550000000003
Russia,RUS,2006,3.2394600000000002
Russia,RUS,2007,3.291639
Russia,RUS,2008,3.0456309999999998
Russia,RUS,2009,3.197716
Russia,RUS,2010,3.035243
Russia,RUS,2011,2.95062
Russia,RUS,2012,2.933031
Russia,RUS,2013,3.2223200000000003
Russia,RUS,2014,3.064576
Russia,RUS,2015,2.94806
Russia,RUS,2016,3.214118
Russia,RUS,2017,3.201491
Russia,RUS,2018,3.2744720000000003
Russia,RUS,2019,3.330496
Russia,RUS,2020,3.650814
Saudi Arabia,SAU,1965,0
Saudi Arabia,SAU,1966,0
Saudi Arabia,SAU,1967,0
Saudi Arabia,SAU,1968,0
Saudi Arabia,SAU,1969,0
Saudi Arabia,SAU,1970,0
Saudi Arabia,SAU,1971,0
Saudi Arabia,SAU,1972,0
Saudi Arabia,SAU,1973,0
Saudi Arabia,SAU,1974,0
Saudi Arabia,SAU,1975,0
Saudi Arabia,SAU,1976,0
Saudi Arabia,SAU,1977,0
Saudi Arabia,SAU,1978,0
Saudi Arabia,SAU,1979,0
Saudi Arabia,SAU,1980,0
Saudi Arabia,SAU,1981,0
Saudi Arabia,SAU,1982,0
Saudi Arabia,SAU,1983,0
Saudi Arabia,SAU,1984,0
Saudi Arabia,SAU,1985,0
Saudi Arabia,SAU,1986,0
Saudi Arabia,SAU,1987,0
Saudi Arabia,SAU,1988,0
Saudi Arabia,SAU,1989,0
Saudi Arabia,SAU,1990,0
Saudi Arabia,SAU,1991,0
Saudi Arabia,SAU,1992,0
Saudi Arabia,SAU,1993,0
Saudi Arabia,SAU,1994,0
Saudi Arabia,SAU,1995,0
Saudi Arabia,SAU,1996,0
Saudi Arabia,SAU,1997,0
Saudi Arabia,SAU,1998,0
Saudi Arabia,SAU,1999,0
Saudi Arabia,SAU,2000,0
Saudi Arabia,SAU,2001,0
Saudi Arabia,SAU,2002,0
Saudi Arabia,SAU,2003,0
Saudi Arabia,SAU,2004,0
Saudi Arabia,SAU,2005,0
Saudi Arabia,SAU,2006,0
Saudi Arabia,SAU,2007,0
Saudi Arabia,SAU,2008,0.000062
Saudi Arabia,SAU,2009,0.00006
Saudi Arabia,SAU,2010,0.000389
Saudi Arabia,SAU,2011,0.000494
Saudi Arabia,SAU,2012,0.002265
Saudi Arabia,SAU,2013,0.0036190000000000003
